,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
120,Allen Crabbe,0.659,6.7,2.2,0.6,0.4,0.1,0.1,0.364,0.429,0.75,3.1
121,Jamal Crawford,0.695,30.3,18.6,2.3,3.2,0.9,0.2,0.41600000000000004,0.361,0.866,0.0
122,Jordan Crawford,0.305,30.7,13.7,3.1,5.7,0.9,0.1,0.413,0.318,0.873,0.3
123,Jordan Crawford,0.622,15.7,8.4,1.5,1.4,0.3,0.0,0.41700000000000004,0.313,0.8370000000000001,0.3
124,Jae Crowder,0.598,16.1,4.6,2.5,0.8,0.8,0.3,0.439,0.331,0.754,0.2
125,Dante Cunningham,0.488,20.2,6.3,4.1,1.0,0.8,0.7,0.46399999999999997,0.0,0.5670000000000001,0.1
126,Jared Cunningham,0.46299999999999997,4.4,0.4,0.2,0.6,0.0,0.0,0.5,0.0,0.0,-0.1
127,Jared Cunningham,0.341,7.3,3.0,0.6,0.6,0.4,0.0,0.263,0.16699999999999998,0.929,0.2
128,Seth Curry,0.61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
129,Seth Curry,0.402,9.0,3.0,1.0,0.0,2.0,0.0,0.33299999999999996,1.0,0.0,0.1
130,Stephen Curry,0.622,36.5,24.0,4.3,8.5,1.6,0.2,0.47100000000000003,0.424,0.885,5.9
131,Samuel Dalembert,0.598,20.2,6.6,6.8,0.5,0.5,1.2,0.568,0.0,0.737,3.6
132,Troy Daniels,0.659,15.0,8.4,0.8,1.0,0.0,0.0,0.484,0.48,0.0,8.2
133,Gigi Datome,0.354,7.0,2.4,1.4,0.3,0.2,0.0,0.35100000000000003,0.179,0.8,1.0
134,Brandon Davies,0.23199999999999998,11.3,2.8,2.1,0.5,0.5,0.2,0.42200000000000004,0.2,0.642,7.9
135,Anthony Davis,0.415,35.2,20.8,10.0,1.6,1.3,2.8,0.519,0.222,0.7909999999999999,0.1
136,Ed Davis,0.61,15.2,5.7,4.1,0.4,0.3,0.7,0.534,0.0,0.528,0.1
137,Glen Davis,0.28,30.1,12.1,6.3,1.6,1.0,0.5,0.45299999999999996,0.4,0.675,5.3
138,Glen Davis,0.695,13.4,4.2,3.0,0.3,0.5,0.3,0.48100000000000004,0.0,0.7829999999999999,2.8
139,Austin Daye,0.585,4.1,1.0,0.9,0.3,0.0,0.0,0.231,0.0,0.667,2.4
140,Austin Daye,0.7559999999999999,8.2,4.1,1.4,0.4,0.3,0.3,0.382,0.414,0.5710000000000001,0.4
141,Nando De Colo,0.7559999999999999,11.6,4.3,1.7,1.2,0.6,0.1,0.452,0.32299999999999995,0.818,2.3
142,Nando De Colo,0.585,9.2,3.1,1.3,1.6,0.3,0.1,0.36700000000000005,0.364,1.0,2.9
143,Dewayne Dedmon,0.622,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
144,Dewayne Dedmon,0.23199999999999998,13.6,3.4,4.5,0.3,0.0,0.8,0.517,0.0,0.5379999999999999,-0.1
145,Dewayne Dedmon,0.28,14.6,3.7,4.9,0.1,0.4,0.8,0.434,0.0,0.765,0.2
146,Matthew Dellavedova,0.402,17.7,4.7,1.7,2.6,0.5,0.1,0.41200000000000003,0.368,0.792,0.0
147,Luol Deng,0.585,37.4,19.0,6.9,3.7,1.0,0.2,0.452,0.27399999999999997,0.815,0.0
148,Luol Deng,0.402,33.8,14.3,5.1,2.5,1.0,0.1,0.41700000000000004,0.315,0.7709999999999999,0.0
149,DeMar DeRozan,0.585,38.2,22.7,4.3,4.0,1.1,0.4,0.429,0.305,0.8240000000000001,13.4
150,Boris Diaw,0.7559999999999999,25.0,9.1,4.1,2.8,0.6,0.4,0.521,0.402,0.7390000000000001,4.9
151,Gorgui Dieng,0.488,13.6,4.8,5.0,0.7,0.5,0.8,0.498,1.0,0.634,0.2
152,Toney Douglas,0.622,11.0,3.7,1.1,0.8,0.3,0.1,0.37200000000000005,0.322,0.625,-0.1
153,Toney Douglas,0.659,15.2,4.2,2.3,1.8,0.5,0.1,0.39399999999999996,0.27899999999999997,0.769,0.1
154,Chris Douglas-Roberts,0.524,20.7,6.9,2.4,1.0,0.6,0.3,0.44,0.386,0.805,10.4
155,Goran Dragić,0.585,35.1,20.3,3.2,5.9,1.4,0.3,0.505,0.408,0.76,2.6
156,Andre Drummond,0.354,32.3,13.5,13.2,0.4,1.2,1.6,0.623,0.0,0.418,2.0
157,Jared Dudley,0.695,23.4,6.9,2.2,1.4,0.6,0.1,0.43799999999999994,0.36,0.655,1.5
158,Tim Duncan*,0.7559999999999999,29.2,15.1,9.7,3.0,0.6,1.9,0.49,0.0,0.731,0.5
159,Mike Dunleavy,0.585,31.5,11.3,4.2,2.3,0.8,0.6,0.43,0.38,0.8540000000000001,0.1
160,Kevin Durant,0.72,38.5,32.0,7.4,5.5,1.3,0.7,0.503,0.391,0.873,0.0
161,Shane Edwards,0.402,6.0,1.0,1.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,0.2
162,Wayne Ellington,0.598,8.7,3.2,1.0,0.4,0.4,0.0,0.43700000000000006,0.424,0.909,1.0
163,Monta Ellis,0.598,36.9,19.0,3.6,5.7,1.7,0.3,0.451,0.33,0.7879999999999999,0.6
164,Melvin Ely,0.415,13.5,3.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.4
165,Jeremy Evans,0.305,18.3,6.1,4.7,0.7,0.6,0.7,0.527,0.0,0.68,0.6
166,Reggie Evans,0.537,13.3,2.7,5.0,0.2,0.4,0.1,0.39,0.0,0.5379999999999999,0.0
167,Reggie Evans,0.341,20.8,5.5,7.7,0.7,1.0,0.0,0.527,0.0,0.569,0.1
168,Tyreke Evans,0.415,28.2,14.5,4.7,5.0,1.2,0.3,0.436,0.221,0.7709999999999999,0.5
169,Kenneth Faried,0.439,27.2,13.7,8.6,1.2,0.9,0.9,0.545,0.0,0.65,2.1
170,Jordan Farmar,0.32899999999999996,22.2,10.1,2.5,4.9,0.9,0.2,0.415,0.43799999999999994,0.746,4.5
171,Vítor Luiz Faverani,0.305,13.2,4.4,3.5,0.4,0.4,0.7,0.435,0.3,0.649,2.4
172,Derrick Favors,0.305,30.2,13.3,8.7,1.2,1.0,1.5,0.522,0.0,0.669,2.2
173,Carrick Felix,0.402,5.4,2.7,0.9,0.6,0.0,0.0,0.5,0.4,0.75,8.8
